0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
-395.9718933105469,-392.714599609375,-346.37255859375,-312.3736572265625,-317.6587219238281,-300.7867431640625,-243.1560821533203,-229.4822540283203,-247.5729522705078,-279.4237060546875,-290.9045104980469,-312.4906005859375,-347.90802001953125,-361.0685119628906,-370.9313049316406,-389.4415588378906,-390.7593078613281,-375.4931945800781,-379.5704650878906,-386.2842712402344,-401.8981018066406,-359.87384033203125,-322.5920104980469,-340.4632263183594,-381.30059814453125,-408.1827392578125,-465.5624694824219,-521.3085327148438,-531.2556762695312,-572.0407104492188,-631.5885620117188,-657.8455200195312,-661.6721801757812,-655.7066040039062,-655.1107177734375,-649.0480346679688,-635.8274536132812,-628.5628051757812,-623.902587890625,-558.3635864257812,-518.0050659179688,-473.40020751953125,-359.59124755859375,-268.77337646484375,hungry
-549.14990234375,-498.3900451660156,-374.29571533203125,-322.75225830078125,-276.7331237792969,-259.92987060546875,-276.1667175292969,-272.95562744140625,-262.2218017578125,-284.6631164550781,-300.9729309082031,-297.1342468261719,-301.9827880859375,-317.1164855957031,-319.6610412597656,-296.4252624511719,-275.4237060546875,-261.1283264160156,-269.55609130859375,-289.8654479980469,-292.4242248535156,-299.39013671875,-297.23193359375,-298.3270568847656,-316.8797302246094,-321.63311767578125,-318.4627685546875,-321.18572998046875,-306.92901611328125,-305.1484069824219,-314.2174987792969,-318.73638916015625,-323.0190124511719,-324.9397277832031,-334.7445373535156,-334.2752380371094,-338.02947998046875,-345.1315612792969,-354.5650939941406,-399.61334228515625,-446.8665466308594,-465.4280700683594,-475.61431884765625,-488.9786682128906,hungry
-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-664.9613037109375,-659.8511352539062,-526.177734375,-441.8009948730469,-397.7165222167969,-370.7782287597656,-351.3402099609375,-339.5856018066406,-334.8800964355469,-335.0949401855469,-337.0306091308594,-333.66156005859375,-330.47650146484375,-334.4991455078125,-336.7182922363281,-324.8982849121094,-314.044189453125,-311.0618896484375,-312.6893615722656,-312.28436279296875,-318.9386291503906,-327.1055908203125,-323.8258972167969,-321.6012878417969,-325.46295166015625,-328.2693176269531,-318.3903503417969,-306.2734680175781,-307.5672607421875,-311.95574951171875,-317.5114440917969,-314.1026916503906,-309.2037658691406,hungry
-222.89309692382812,-259.6090087890625,-326.7881774902344,-319.56549072265625,-316.5080871582031,-324.9447021484375,-311.69476318359375,-303.2397766113281,-322.1129150390625,-334.5875244140625,-331.8796081542969,-329.8742980957031,-326.9626159667969,-329.5845642089844,-330.8003845214844,-312.86981201171875,-290.62127685546875,-290.8088684082031,-336.63250732421875,-407.07452392578125,-441.1900939941406,-447.45166015625,-457.1302795410156,-475.161865234375,-478.64715576171875,-482.57867431640625,-476.1445617675781,-470.8697509765625,-478.5022277832031,-484.4881896972656,-489.67852783203125,-484.30413818359375,-467.86358642578125,-463.63165283203125,-477.9334411621094,-484.2751770019531,-487.3869934082031,-490.35125732421875,-494.4744873046875,-482.7628173828125,-445.11279296875,-409.998046875,-352.30072021484375,-310.4908142089844,hungry
-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-641.1036987304688,-628.1937255859375,-591.4593505859375,-554.6690063476562,-529.6553955078125,-515.4136962890625,-503.0018005371094,-485.2363586425781,-466.6382751464844,-456.42266845703125,-450.3333435058594,-444.7967529296875,-434.8340759277344,-426.6069641113281,-423.2691650390625,-426.9274597167969,-428.2817687988281,-421.612060546875,-412.9361877441406,-409.48577880859375,-413.965087890625,-421.7676086425781,-423.10491943359375,-425.3833312988281,-425.1109924316406,-426.69793701171875,-433.3233642578125,-434.72918701171875,-430.89349365234375,-432.8987121582031,-437.788330078125,-436.6034851074219,hungry
-390.9869384765625,-376.3169250488281,-362.31134033203125,-344.61871337890625,-336.4252014160156,-344.43536376953125,-355.6583557128906,-356.8843994140625,-362.52886962890625,-365.0786437988281,-347.1357421875,-336.0892028808594,-314.4576110839844,-211.17897033691406,-171.4110870361328,-198.49717712402344,-255.3344268798828,-297.8183898925781,-303.3623962402344,-316.590576171875,-348.6999816894531,-367.38116455078125,-366.3753356933594,-373.9688415527344,-376.1406555175781,-379.1429748535156,-383.9367370605469,-377.8932800292969,-384.7790832519531,-390.1147766113281,-390.9942626953125,-387.3391418457031,-385.3589172363281,-391.2734069824219,-397.9670715332031,-396.6319580078125,-395.0356140136719,-386.2330627441406,-374.39495849609375,-376.1753234863281,-378.5789794921875,-382.12579345703125,-371.818603515625,-351.5138854980469,hungry
-336.8028564453125,-352.5626525878906,-392.85174560546875,-424.71783447265625,-438.8301696777344,-446.5501708984375,-451.79632568359375,-463.9059753417969,-481.0408020019531,-494.6506042480469,-513.61376953125,-535.9138793945312,-540.6056518554688,-528.1109008789062,-507.0637512207031,-462.70928955078125,-395.7349853515625,-336.3901672363281,-303.67645263671875,-281.1689453125,-260.6403503417969,-275.2779541015625,-292.48065185546875,-293.527587890625,-269.768310546875,-263.0688781738281,-271.2604675292969,-294.75299072265625,-320.3734436035156,-335.9394226074219,-319.7969665527344,-289.94683837890625,-276.1443176269531,-270.2353820800781,-260.9732971191406,-235.7725067138672,-225.28964233398438,-252.9322509765625,-273.4980163574219,-278.6629638671875,-273.21368408203125,-280.62713623046875,-306.27191162109375,-313.7259826660156,hungry
-221.44070434570312,-239.99693298339844,-278.5245361328125,-286.9766845703125,-301.0038757324219,-294.7184143066406,-289.5750427246094,-292.87652587890625,-288.3737487792969,-272.8156433105469,-279.4730224609375,-326.45758056640625,-394.8749694824219,-416.29931640625,-425.9118957519531,-442.8070068359375,-421.8682861328125,-366.13336181640625,-333.7076110839844,-331.6459045410156,-349.9643249511719,-405.4061279296875,-464.0406188964844,-474.8283996582031,-475.2099304199219,-478.4044189453125,-474.336181640625,-478.3785400390625,-472.9203796386719,-465.100341796875,-468.23468017578125,-466.21044921875,-470.463623046875,-473.51336669921875,-473.5422058105469,-470.8644714355469,-470.9267272949219,-476.38140869140625,-470.4884948730469,-424.55804443359375,-396.866943359375,-420.24169921875,-380.63275146484375,-344.09991455078125,hungry
-319.1513366699219,-323.394775390625,-344.3434143066406,-338.3132019042969,-343.6600341796875,-364.6164245605469,-371.9562072753906,-358.2311706542969,-360.5066833496094,-373.447021484375,-368.1779479980469,-353.45318603515625,-338.441650390625,-325.88006591796875,-326.8618469238281,-337.5238342285156,-321.2283020019531,-320.4463195800781,-330.6145935058594,-330.3273620605469,-323.5865478515625,-325.24603271484375,-321.03375244140625,-322.01556396484375,-339.15716552734375,-347.0519104003906,-338.5325927734375,-349.8586120605469,-360.6659851074219,-358.3031311035156,-369.79656982421875,-383.65411376953125,-390.125,-394.7430419921875,-392.9331970214844,-398.610595703125,-401.58612060546875,-395.9014892578125,-383.64593505859375,-372.9903259277344,-372.797607421875,-387.13397216796875,-385.22100830078125,-384.1112365722656,hungry
-329.82171630859375,-328.6478576660156,-320.8869934082031,-303.14813232421875,-300.67578125,-330.71923828125,-379.3434143066406,-402.69696044921875,-313.9546813964844,-264.1796875,-250.68017578125,-255.9080352783203,-257.86761474609375,-256.3835144042969,-253.10025024414062,-244.54132080078125,-256.69293212890625,-255.02232360839844,-242.2341766357422,-219.85121154785156,-218.01101684570312,-228.2819366455078,-230.0070343017578,-258.6247863769531,-268.2162780761719,-264.0499267578125,-266.0865478515625,-267.2255859375,-282.8559265136719,-267.12353515625,-256.3793029785156,-284.3704528808594,-296.8703308105469,-216.7217559814453,-183.26956176757812,-202.0672149658203,-261.548828125,-304.41473388671875,-326.92010498046875,-348.09100341796875,-359.902099609375,-374.0401916503906,-399.36444091796875,-425.1480407714844,hungry
-405.91802978515625,-409.06524658203125,-416.9380187988281,-416.3335876464844,-412.628662109375,-410.63299560546875,-409.2796936035156,-406.49432373046875,-413.32720947265625,-416.09857177734375,-407.2111511230469,-376.08551025390625,-346.275634765625,-338.8207092285156,-369.0645446777344,-398.13214111328125,-411.1083679199219,-412.1098327636719,-413.8099670410156,-412.1551513671875,-417.4960632324219,-429.9762878417969,-435.52294921875,-436.3999328613281,-434.75408935546875,-432.77972412109375,-434.8511657714844,-431.2417297363281,-428.29644775390625,-425.9805908203125,-422.40423583984375,-429.08734130859375,-429.4564514160156,-401.630615234375,-386.1616516113281,-384.4862976074219,-389.1170959472656,-391.9922180175781,-384.9031066894531,-380.3056640625,-395.9849548339844,-415.9537353515625,-420.0167541503906,-420.0373840332031,hungry
-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.8298950195312,-638.0808715820312,-576.6249389648438,-494.7703552246094,-481.2380676269531,-493.12799072265625,-505.8714599609375,-533.0955200195312,-544.2655029296875,-446.5108947753906,-424.6513671875,-468.1873779296875,-529.8792114257812,-421.728515625,-384.2243957519531,-416.34649658203125,-482.91632080078125,-492.6749572753906,-475.788330078125,-412.0618591308594,-399.6302490234375,-454.2121887207031,-503.1937255859375,-461.8437805175781,-419.9144287109375,-395.25006103515625,-369.1094665527344,-357.4876708984375,-343.2650451660156,-318.8776550292969,-297.4313659667969,-240.33685302734375,hungry
-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-566.578125,-543.69921875,-506.88299560546875,-482.8025207519531,-458.0727233886719,-431.9112854003906,-408.51116943359375,-354.8269348144531,-312.24896240234375,-281.7448425292969,-278.37298583984375,-290.3839111328125,-287.188720703125,-265.112548828125,-247.87985229492188,-251.43728637695312,-249.7032470703125,-246.5428924560547,-248.85276794433594,-249.8049774169922,-248.08424377441406,-248.56520080566406,-240.78782653808594,-234.42251586914062,-244.57077026367188,-246.6127166748047,-252.9192352294922,-254.07260131835938,-254.1150665283203,-252.57235717773438,-238.8843231201172,-234.8961944580078,hungry
-227.83352661132812,-254.01513671875,-283.66357421875,-295.1261901855469,-292.8378601074219,-284.46197509765625,-283.0368957519531,-268.8395690917969,-253.43304443359375,-257.1886291503906,-263.8077392578125,-258.90704345703125,-244.5090789794922,-254.5150909423828,-266.7296447753906,-267.3233337402344,-277.3013610839844,-279.32684326171875,-282.7327880859375,-275.8544921875,-273.3055114746094,-265.4315490722656,-272.4200134277344,-277.63677978515625,-255.07948303222656,-241.47650146484375,-247.6724395751953,-249.01112365722656,-258.232666015625,-275.5500183105469,-278.4821472167969,-279.0328063964844,-286.76141357421875,-301.4240417480469,-309.74017333984375,-318.3404541015625,-337.1150817871094,-334.1483459472656,-334.704345703125,-336.44610595703125,-351.04888916015625,-357.98187255859375,-352.0144348144531,-341.2840270996094,hungry
-322.0096435546875,-292.0275573730469,-285.7891845703125,-275.9725341796875,-263.7533264160156,-264.53125,-264.779541015625,-259.1422119140625,-252.47691345214844,-249.5209503173828,-252.34580993652344,-258.9334411621094,-263.6673889160156,-259.61346435546875,-263.1136474609375,-263.249267578125,-258.1452941894531,-269.4079895019531,-279.4563293457031,-296.06182861328125,-313.5823059082031,-307.9751281738281,-297.8978576660156,-291.1237487792969,-312.5111999511719,-349.4974670410156,-357.2478942871094,-359.702392578125,-367.98309326171875,-382.197509765625,-394.0339660644531,-393.8602294921875,-400.6501159667969,-411.97259521484375,-426.25848388671875,-439.3350524902344,-441.2674255371094,-450.240234375,-477.2172546386719,-507.0973205566406,-525.9033813476562,-499.57342529296875,-424.4827880859375,-382.2559509277344,hungry
-337.044189453125,-337.65771484375,-337.7510681152344,-351.7829284667969,-377.9460754394531,-383.0472106933594,-395.02935791015625,-304.812744140625,-205.86236572265625,-190.0762939453125,-207.3546600341797,-218.23033142089844,-226.0044708251953,-228.78822326660156,-223.26370239257812,-231.9857177734375,-247.36561584472656,-268.3931884765625,-278.9444274902344,-280.7524108886719,-282.2916564941406,-281.80438232421875,-283.1861572265625,-287.1728210449219,-287.63214111328125,-307.2125244140625,-339.0094299316406,-347.6396789550781,-305.9494323730469,-276.916015625,-283.0689697265625,-289.07940673828125,-299.71563720703125,-316.726806640625,-327.8712158203125,-343.4874572753906,-356.526611328125,-363.4192199707031,-372.5106506347656,-379.8247375488281,-381.5776672363281,-378.56268310546875,-380.4911193847656,-381.7955322265625,hungry
-335.6820068359375,-364.0439453125,-402.2930908203125,-408.8942565917969,-401.1075134277344,-359.09686279296875,-357.92327880859375,-405.2460632324219,-411.85784912109375,-400.7992858886719,-393.11541748046875,-398.1537780761719,-410.2096252441406,-408.73663330078125,-399.4067077636719,-399.61224365234375,-402.45306396484375,-410.4867858886719,-419.1795654296875,-428.4788513183594,-423.8274841308594,-422.0334777832031,-423.3924255371094,-422.8216247558594,-422.111572265625,-418.8450927734375,-421.0314025878906,-418.3712463378906,-419.3899230957031,-423.4653015136719,-426.8206481933594,-429.79144287109375,-422.4010925292969,-414.8750305175781,-396.587158203125,-384.2081298828125,-388.8821716308594,-404.1345520019531,-414.167724609375,-416.0124816894531,-411.5388488769531,-414.8570861816406,-417.1412353515625,-406.90460205078125,hungry
-260.0816650390625,-254.69496154785156,-249.73240661621094,-246.97520446777344,-251.64036560058594,-254.22900390625,-263.59521484375,-271.7117004394531,-279.1971740722656,-288.3004150390625,-279.53692626953125,-270.89166259765625,-287.69732666015625,-310.2763366699219,-313.4809875488281,-315.2348327636719,-319.6273193359375,-319.0904846191406,-322.9669494628906,-325.4468994140625,-330.9696960449219,-334.1103515625,-337.5182800292969,-347.7039489746094,-370.0707092285156,-420.54656982421875,-446.80743408203125,-461.1419982910156,-461.9933776855469,-445.29766845703125,-285.6376953125,-186.6573486328125,-170.9434051513672,-215.01907348632812,-264.6772155761719,-300.3545227050781,-319.1919250488281,-284.66961669921875,-251.38890075683594,-240.4163818359375,-248.54449462890625,-292.83831787109375,-346.046875,-348.8644104003906,hungry
-309.2156677246094,-329.8544616699219,-350.7826232910156,-369.0735778808594,-394.8169250488281,-419.11578369140625,-438.5379943847656,-438.386962890625,-439.0604248046875,-436.695068359375,-429.9439697265625,-425.6553649902344,-430.4880065917969,-449.4161682128906,-463.0368957519531,-448.4880676269531,-434.6043701171875,-423.5536804199219,-417.12567138671875,-414.8336181640625,-411.86773681640625,-406.7278747558594,-405.7130432128906,-409.22137451171875,-427.0569763183594,-461.9498596191406,-492.8201904296875,-502.6336975097656,-488.2863464355469,-463.08673095703125,-454.0650939941406,-448.0025329589844,-453.59423828125,-469.955322265625,-478.4251403808594,-470.03253173828125,-459.84210205078125,-450.5158386230469,-413.1543273925781,-373.3653259277344,-314.7464599609375,-298.292236328125,-323.2725524902344,-337.82464599609375,hungry
-684.7225952148438,-684.7225952148438,-684.7225952148438,-684.7225952148438,-684.7225952148438,-684.7225952148438,-684.7225952148438,-684.6602783203125,-683.326416015625,-682.9107055664062,-681.448486328125,-669.4039306640625,-654.4325561523438,-649.2901000976562,-641.8880615234375,-630.4229736328125,-619.185546875,-595.0670166015625,-578.9995727539062,-582.4170532226562,-590.396240234375,-588.1328125,-577.6671752929688,-568.1358032226562,-563.689453125,-563.1829833984375,-569.1227416992188,-575.1968994140625,-576.8193359375,-571.5841064453125,-571.7899169921875,-574.3621215820312,-574.4693603515625,-575.4818725585938,-576.0966796875,-577.3194580078125,-586.881591796875,-593.5411987304688,-596.8916625976562,-596.3598022460938,-595.647705078125,-591.4158325195312,-594.0227661132812,-593.8877563476562,hungry
-326.84332275390625,-355.99639892578125,-425.5958557128906,-448.43133544921875,-447.68743896484375,-455.6456298828125,-453.700927734375,-407.7587585449219,-391.7088928222656,-400.99346923828125,-405.889892578125,-419.51007080078125,-456.8028869628906,-473.3343505859375,-473.5093078613281,-474.6579895019531,-490.5289001464844,-499.1575927734375,-481.9001770019531,-463.0305480957031,-465.9606018066406,-477.6116943359375,-493.54559326171875,-497.73126220703125,-500.4516296386719,-499.6869812011719,-501.8126220703125,-508.08599853515625,-509.3906555175781,-506.93231201171875,-502.2025451660156,-419.0941162109375,-317.0972595214844,-282.6836853027344,-291.8689270019531,-291.151611328125,-288.61083984375,-274.0000305175781,-278.484130859375,-292.9479675292969,-310.1092224121094,-317.3453674316406,-333.4342346191406,-361.4358215332031,hungry
-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-753.0487060546875,-747.3184814453125,-616.6808471679688,-550.4956665039062,-521.2869873046875,-507.2856750488281,-502.9632568359375,-500.6866760253906,-505.6371765136719,-513.5155029296875,-521.4005126953125,-523.4127197265625,-531.6266479492188,-527.5418090820312,-527.7523193359375,-509.5565185546875,-493.0244140625,-494.320068359375,-516.2760009765625,-521.8306274414062,-529.003662109375,-518.2119140625,-494.3975524902344,-470.8844299316406,-452.71051025390625,-443.9296875,-438.8844909667969,-432.99810791015625,-421.0631408691406,-411.3901062011719,-408.128662109375,-413.039306640625,-406.0255126953125,-405.4512939453125,hungry
-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-616.181396484375,-522.9684448242188,-439.81488037109375,-408.7505187988281,-380.14990234375,-354.925048828125,-338.36962890625,-321.9127197265625,-299.30010986328125,-263.2617492675781,-238.00633239746094,-241.5166473388672,-228.86004638671875,-216.71900939941406,-217.0707244873047,-214.74061584472656,-193.997314453125,-184.12843322753906,-192.84848022460938,-202.0129852294922,-211.70303344726562,-222.6940460205078,-195.5132293701172,-185.33702087402344,-188.47718811035156,-184.038818359375,-189.61148071289062,-199.46836853027344,-220.79563903808594,-277.5390930175781,-354.01202392578125,-391.240966796875,hungry
-194.15927124023438,-237.7736053466797,-314.95819091796875,-306.3475036621094,-288.32269287109375,-259.0926513671875,-251.9078826904297,-266.21978759765625,-287.5455322265625,-295.4518127441406,-294.7496643066406,-303.9304504394531,-305.6002502441406,-299.4925537109375,-286.78887939453125,-282.9486999511719,-288.3265075683594,-309.0383605957031,-342.162109375,-356.44549560546875,-363.7890930175781,-371.9651794433594,-391.4557189941406,-407.8072509765625,-428.0243225097656,-447.8702087402344,-465.5955810546875,-474.23779296875,-476.4620361328125,-475.4485168457031,-472.1863098144531,-454.0173034667969,-443.84649658203125,-441.1283264160156,-448.2746887207031,-452.2792053222656,-464.5019836425781,-474.25897216796875,-480.7997131347656,-475.6453857421875,-478.5989990234375,-482.4461975097656,-486.3662109375,-490.4474792480469,hungry
-352.38385009765625,-351.82281494140625,-355.77642822265625,-374.2525634765625,-382.71807861328125,-396.1197204589844,-400.27130126953125,-403.5243835449219,-373.93634033203125,-362.4618835449219,-383.3008117675781,-401.91656494140625,-407.580322265625,-414.1258239746094,-425.17205810546875,-424.03472900390625,-420.1842956542969,-419.99310302734375,-423.31219482421875,-428.57568359375,-429.5939025878906,-432.70806884765625,-439.59503173828125,-440.3782653808594,-442.3110046386719,-442.2657775878906,-422.6546936035156,-397.4696044921875,-378.0416259765625,-371.5517578125,-377.3701477050781,-394.6233215332031,-415.7218933105469,-430.55718994140625,-438.7880554199219,-441.2334899902344,-439.1504211425781,-433.07928466796875,-420.4666442871094,-431.901123046875,-439.5971374511719,-425.9564208984375,-425.34027099609375,-428.980224609375,hungry
-486.87030029296875,-483.49090576171875,-459.0335388183594,-448.3880310058594,-465.8157653808594,-486.64947509765625,-474.37896728515625,-465.5157470703125,-474.9923400878906,-447.9226989746094,-421.05535888671875,-426.77496337890625,-442.4415588378906,-433.0143737792969,-375.6756896972656,-349.56494140625,-350.28399658203125,-359.8144836425781,-365.0203552246094,-329.8089904785156,-302.1217041015625,-304.0005798339844,-327.85528564453125,-340.56976318359375,-351.2776794433594,-363.6769714355469,-362.2972412109375,-347.0233154296875,-352.931640625,-370.253173828125,-384.556640625,-381.17596435546875,-372.3724060058594,-361.37420654296875,-365.16510009765625,-366.94036865234375,-343.5148620605469,-344.87579345703125,-346.3859558105469,-339.40972900390625,-340.3115234375,-338.4830017089844,-330.648681640625,-324.3464660644531,hungry
-150.38157653808594,-202.4054718017578,-299.24365234375,-278.9935302734375,-293.10406494140625,-292.8244934082031,-275.6212463378906,-288.98455810546875,-317.76873779296875,-313.6186218261719,-282.01593017578125,-268.9374694824219,-279.6333312988281,-272.2505187988281,-285.75079345703125,-310.038818359375,-306.9786682128906,-310.6435852050781,-334.2093811035156,-337.9443359375,-299.5316467285156,-278.16534423828125,-289.52923583984375,-314.0409851074219,-351.2064208984375,-397.86334228515625,-435.77069091796875,-457.146728515625,-470.500244140625,-481.72149658203125,-487.59771728515625,-474.8291320800781,-465.76263427734375,-473.75384521484375,-484.7479248046875,-504.3385925292969,-522.8399047851562,-526.2249145507812,-521.4924926757812,-517.6370849609375,-521.265380859375,-520.2147216796875,-528.8346557617188,-539.7103881835938,hungry
-211.4783477783203,-219.34426879882812,-239.798095703125,-241.3849334716797,-228.417236328125,-225.78009033203125,-220.901123046875,-224.46502685546875,-224.73777770996094,-224.47390747070312,-232.92434692382812,-264.7579650878906,-293.8233642578125,-299.70135498046875,-300.1225280761719,-302.8736877441406,-314.8138122558594,-313.3254089355469,-293.22442626953125,-274.7373046875,-259.49859619140625,-243.4701690673828,-239.8463592529297,-246.97755432128906,-254.17967224121094,-258.9638977050781,-247.4592742919922,-239.82325744628906,-222.27423095703125,-204.8628387451172,-205.1859130859375,-226.1871795654297,-269.949951171875,-325.8630676269531,-363.63446044921875,-411.8998718261719,-475.79144287109375,-538.259033203125,-535.2808837890625,-542.7794799804688,-598.6552124023438,-640.230224609375,-653.3326416015625,-649.4580688476562,hungry
-165.7273712158203,-196.47531127929688,-182.4810028076172,-178.90872192382812,-177.0292205810547,-163.42111206054688,-183.51634216308594,-186.9284210205078,-195.5868377685547,-227.3798370361328,-233.34335327148438,-224.52728271484375,-208.40757751464844,-198.4389190673828,-200.80723571777344,-215.97361755371094,-226.61990356445312,-228.95997619628906,-221.893310546875,-209.7530059814453,-208.2916717529297,-204.24285888671875,-199.16342163085938,-214.1251678466797,-227.02313232421875,-224.0394744873047,-199.73440551757812,-197.7542266845703,-221.46490478515625,-205.24827575683594,-203.95135498046875,-229.11929321289062,-232.63711547851562,-231.91397094726562,-237.78515625,-237.85150146484375,-239.38124084472656,-234.03977966308594,-228.3910369873047,-227.7103271484375,-209.8409881591797,-201.3906707763672,-204.58493041992188,-214.83773803710938,hungry
-596.5806884765625,-602.0137939453125,-614.4475708007812,-617.2669677734375,-622.3184204101562,-625.9154052734375,-625.2691040039062,-631.919677734375,-634.350830078125,-633.5416259765625,-631.3615112304688,-631.1769409179688,-637.572265625,-633.8148803710938,-624.2416381835938,-592.8131103515625,-561.1770629882812,-553.2420654296875,-555.7482299804688,-552.6514892578125,-552.4395141601562,-562.2393188476562,-571.9761962890625,-542.8905639648438,-532.572998046875,-569.7567749023438,-613.0812377929688,-615.802490234375,-615.3381958007812,-611.476806640625,-574.6591796875,-524.0900268554688,-507.8964538574219,-513.7518310546875,-521.7069702148438,-534.4378662109375,-553.6114501953125,-563.64453125,-579.141357421875,-599.6715698242188,-604.1154174804688,-598.4959106445312,-561.7588500976562,-516.2398681640625,hungry
-652.352783203125,-644.18359375,-646.263916015625,-581.0844116210938,-560.7896118164062,-582.8836059570312,-528.6427001953125,-444.38604736328125,-434.9389343261719,-486.1775207519531,-543.7940063476562,-554.971923828125,-503.8992004394531,-469.9108581542969,-449.49884033203125,-434.9293212890625,-423.2948913574219,-428.4700927734375,-459.19757080078125,-484.2841491699219,-457.5345458984375,-434.94451904296875,-387.57830810546875,-382.7129211425781,-437.2470397949219,-449.0094299316406,-388.9920959472656,-381.81585693359375,-415.65289306640625,-420.74078369140625,-431.4596862792969,-453.2265319824219,-475.093994140625,-495.0796203613281,-476.66009521484375,-435.13104248046875,-419.7807312011719,-432.9586181640625,-462.7131652832031,-487.7301025390625,-533.7802124023438,-596.886962890625,-601.9391479492188,-607.374267578125,hungry
-632.6259155273438,-644.213134765625,-659.3247680664062,-675.3253784179688,-695.8411254882812,-714.8446044921875,-727.1900634765625,-713.102783203125,-683.0103759765625,-647.6414184570312,-630.4641723632812,-623.4049072265625,-614.9541625976562,-611.766357421875,-617.0556640625,-626.73974609375,-636.8070678710938,-637.2062377929688,-650.0591430664062,-662.1904907226562,-688.5940551757812,-722.5813598632812,-739.5419311523438,-733.6956787109375,-694.311279296875,-673.2568969726562,-671.9830322265625,-665.8714599609375,-669.2053833007812,-662.29248046875,-647.11474609375,-619.0735473632812,-601.3693237304688,-599.6370849609375,-610.3322143554688,-629.614501953125,-647.6876831054688,-676.1255493164062,-712.3123779296875,-741.6060180664062,-738.1013793945312,-700.2601928710938,-657.068115234375,-625.5068969726562,hungry
-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-705.5451049804688,-664.27197265625,-595.5233154296875,-568.8467407226562,-547.5776977539062,-529.7293701171875,-506.10675048828125,-478.50933837890625,-462.5292663574219,-436.76617431640625,-414.5528564453125,-407.6219482421875,-407.8740234375,-410.888671875,-413.13885498046875,-366.65777587890625,-351.3136901855469,-382.34423828125,-427.2955017089844,-448.14031982421875,-469.1298522949219,-500.4898681640625,-498.0366516113281,-477.55145263671875,-489.3294372558594,-505.2118225097656,-485.5150146484375,-493.3394775390625,-530.4436645507812,-538.1282958984375,-544.7886962890625,-535.535400390625,hungry
-504.6179504394531,-515.1073608398438,-531.059814453125,-545.7776489257812,-559.1341552734375,-560.1475830078125,-552.6862182617188,-455.3355407714844,-384.74493408203125,-354.8282775878906,-336.76904296875,-319.91363525390625,-308.1946716308594,-287.8053894042969,-298.8177490234375,-324.1073913574219,-325.8927001953125,-338.8428039550781,-362.422607421875,-379.822509765625,-416.2109680175781,-437.4141540527344,-415.7450256347656,-404.1637268066406,-431.8468017578125,-465.1231384277344,-486.5987243652344,-514.620361328125,-528.9322509765625,-536.3881225585938,-429.2835388183594,-369.1269836425781,-349.007568359375,-326.7149963378906,-318.7840881347656,-334.56854248046875,-360.55706787109375,-370.0403137207031,-361.99322509765625,-379.0367736816406,-406.630859375,-387.8465881347656,-381.5028381347656,-403.8738098144531,hungry
-313.7711486816406,-341.5884704589844,-390.03173828125,-407.25067138671875,-397.56793212890625,-405.0711364746094,-417.1439514160156,-426.51654052734375,-436.22479248046875,-460.29473876953125,-483.8858947753906,-498.5006408691406,-504.8048400878906,-476.4687805175781,-465.76165771484375,-496.94500732421875,-524.1870727539062,-527.8701171875,-517.550048828125,-488.7823791503906,-458.47821044921875,-439.9786376953125,-460.6103210449219,-476.9170227050781,-464.71954345703125,-459.12213134765625,-476.32403564453125,-482.3311767578125,-495.7398376464844,-498.201171875,-427.5684509277344,-381.24542236328125,-378.7025451660156,-400.4508972167969,-373.3442687988281,-348.5784912109375,-358.2471618652344,-398.8030090332031,-455.1089172363281,-450.3577575683594,-409.6339416503906,-406.1943359375,-429.261962890625,-418.2806701660156,hungry
